2.79395	-nan(ind)
3.39395	0.6
3.67297	0.6
4.27297	0.6
4.41082	0.6
4.90808	0.6
5.01082	0.6
5.61082	0.625684
7.57222	0.625684
8.17222	0.620547
9.0426	0.620547
9.6426	0.617123
9.79023	0.617123
10.3902	0.614676
14.0758	0.614676
14.6758	0.612842
18.9528	0.612842
19.5528	0.611415
20.0252	0.611415
20.0448	0.611415
20.3092	0.611415
20.6252	0.610274
21.2252	0.638066
21.8252	0.733254
22.3165	0.733254
22.9165	0.723004
25.1083	0.723004
25.7083	0.714218
26.1756	0.714218
26.6191	0.714218
26.7756	0.706604
27.3756	0.709724
27.5156	0.709724
28.1156	0.70327
28.672	0.70327
28.8427	0.70327
29.272	0.697532
29.4946	0.697532
29.6624	0.697532
29.872	0.71499
30.472	0.728109
31.072	0.760558
31.982	0.760558
32.582	0.75326
35.2745	0.75326
35.7793	0.75326
35.8745	0.746596
36.4745	0.744455
37.4245	0.744455
37.7697	0.744455
38.0245	0.738677
38.6245	0.743142
40.3685	0.743142
40.9685	0.73784
45.3501	0.73784
45.4693	0.73784
45.9501	0.732918
46.5501	0.744912
46.9354	0.744912
47.5354	0.740081
49.3078	0.740081
49.9078	0.735563
50.9675	0.735563
51.1147	0.735563
51.5675	0.731326
52.1248	0.731326
52.1675	0.741069
52.7675	0.738177
52.7694	0.738177
53.2916	0.738177
53.3694	0.734229
53.9694	0.73266
55.8563	0.73266
56.4563	0.729074
56.6561	0.729074
57.2561	0.725678
59.3759	0.725678
59.9759	0.722455
61.0943	0.722455
61.6943	0.719394
61.7394	0.719394
62.3394	0.716482
63.1471	0.716482
63.7471	0.713708
64.9746	0.713708
65.4231	0.713708
65.5746	0.711064
66.0417	0.711064
66.1746	0.711984
66.758	0.711984
66.7746	0.71245
67.3746	0.710368
67.6586	0.710368
68.2586	0.70802
68.4314	0.70802
68.8253	0.70802
69.0314	0.70577
69.6314	0.707818
70.1822	0.707818
70.7822	0.705661
74.0801	0.705661
74.58	0.705661
74.6801	0.70359
75.2801	0.703522
75.4263	0.703522
75.6672	0.703522
76.0263	0.701569
76.6263	0.706338
76.9733	0.706338
77.0021	0.706338
77.5733	0.704404
78.1733	0.712739
80.0365	0.712739
80.6365	0.710761
80.8178	0.710761
81.3766	0.710761
81.4178	0.708851
82.0178	0.707705
83.109	0.707705
83.709	0.70591
84.5376	0.70591
85.1376	0.704174
86.3567	0.704174
86.6469	0.704174
86.9567	0.702493
87.038	0.702493
87.5567	0.705783
88.1567	0.712234
89.2531	0.712234
89.8531	0.710507
91.2407	0.710507
91.8407	0.708833
92.497	0.708833
92.8763	0.708833
93.097	0.707208
