0.945896	15.559	0.646656	54.3182
0.949156	15.7912	0.654675	52.8351
0.925577	15.6064	0.642135	53.8001
0.954765	15.7053	0.657996	53.7819
0.946218	15.3499	0.654937	54.3535
0.970064	15.1314	0.667412	54.9397
0.968654	15.5323	0.671927	53.7295
0.957174	15.7118	0.663766	53.6939
0.941986	15.6675	0.651017	53.7171
0.95513	15.5792	0.66023	53.8185
